business_id,name,address,city,state,postal_code,overall_business_stars,overall_review_count,business_open,categories,hours,isromantic,isintimate,istouristy,ishipster,isdivey,isclassy,istrendy,isupscale,iscasual,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,alcohol,outdoorseating,restaurantstableservice,bikeparking,happyhour,byob,businessacceptscreditcards,restaurantscounterservice,hastv,restaurantspricerange2,restaurantsreservations,restaurantsdelivery,wifi,restaurantstakeout,n_photo,attribute_count,average_stars_2018,average_stars_2019,review_count_2018,review_count_2019,check_in_count_2018,check_in_count_2019,Total.population_2018,Total.population_2019,children_2018,children_2019,youth_2018,youth_2019,adults_2018,adults_2019,elders_2018,elders_2019,geometry,children,youth,adults,elders,business_lat,business_long,scaled_capped_business_proximity,landmarks_nearby
XsfuqDqw9eOaQ_2FCv5MuQ,Masala Kitchen Kati Rolls and Platters,1115 Walnut St,Philadelphia,PA,19107,4,361,1,"Halal, Restaurants, Indian, Fast Food, Nightlife","{""Friday"": ""11:0-0:0"", ""Monday"": ""11:0-23:0"", ""Sunday"": ""12:0-23:0"", ""Tuesday"": ""11:0-23:0"", ""Saturday"": ""12:0-0:0"", ""Thursday"": ""11:0-23:0"", ""Wednesday"": ""11:0-23:0""}",False,False,False,False,False,False,False,False,True,True,True,False,False,False,none',True,False,True,False,NULL,True,NULL,True,1,False,True,free',True,22,16,3.9355,4.1111,62,54,298,82,13696,14526,727,940,2157,2183,9297,9845,1515,1558,"c(-75.159714, 39.9491761)",11541,10001,77559,14058,39.9491761,-75.159714,-0.3020853370319469,20
XT1xF_7s3bJdm2UOrTMjPQ,Halal Gyro Express,1880 John F Kennedy Blvd,Philadelphia,PA,19103,4.5,41,1,"Restaurants, Food, Imported Food, Halal, Specialty Food, Street Vendors, Ethnic Food, Middle Eastern, Gluten-Free","{""Friday"": ""9:0-16:0"", ""Monday"": ""9:0-16:0"", ""Tuesday"": ""9:0-16:0"", ""Thursday"": ""9:0-16:0"", ""Wednesday"": ""9:0-16:0""}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,none',False,NULL,True,NULL,NULL,False,NULL,True,1,False,False,no',True,1,6,5,4.3333,1,3,2,2,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,"c(-75.1712594915, 39.9543180934)",16174,32406,83217,17953,39.9543180934,-75.1712594915,-0.3727568102663569,7
XTNu6IrYn_xn05wuqjrxiA,Jimmy John's,221 S 11th St,Philadelphia,PA,19107,3,75,1,"Delis, Fast Food, Sandwiches, Restaurants","{""Friday"": ""11:0-22:0"", ""Monday"": ""11:0-22:0"", ""Sunday"": ""11:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Saturday"": ""11:0-22:0"", ""Thursday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0""}",False,False,False,False,False,False,False,False,True,False,True,False,False,False,none',True,False,True,False,NULL,True,NULL,False,1,False,True,'no',True,0,13,2.6667,1.8333,3,12,3,2,13696,14526,727,940,2157,2183,9297,9845,1515,1558,"c(-75.1589797, 39.9477073)",11541,10001,77559,14058,39.9477073,-75.1589797,-0.31397286189123347,23
XTQWHOY2W2AhWuL0VakAgg,Ryan's Pub,4301 Main St,Philadelphia,PA,19127,4,49,1,"Bars, Irish Pub, Pubs, Nightlife, Restaurants","{""Friday"": ""16:0-0:0"", ""Sunday"": ""12:0-0:0"", ""Saturday"": ""12:0-0:0"", ""Thursday"": ""20:0-2:0"", ""Wednesday"": ""16:0-0:0""}",False,False,False,False,False,True,False,False,False,NULL,True,NULL,False,False,full_bar',True,NULL,False,True,NULL,True,NULL,True,2,NULL,NULL,free',None,1,7,4.4706,4.0909,17,11,20,13,6082,5760,265,228,1430,1214,3972,3910,415,408,"c(-75.2218963578, 40.0249636228)",5649,5353,27210,6179,40.0249636228,-75.2218963578,-0.4478989037231211,5
Xtw1Rpqj3IV-TKn19fIgpA,Corner Bakery,3737 Market St,Philadelphia,PA,19104,3,53,1,"Breakfast & Brunch, Food Delivery Services, Coffee & Tea, Event Planning & Services, Restaurants, Bakeries, Cafes, Food, Caterers","{""Friday"": ""7:30-15:0"", ""Monday"": ""0:0-0:0"", ""Tuesday"": ""7:30-15:0"", ""Thursday"": ""7:30-15:0"", ""Wednesday"": ""7:30-15:0""}",False,False,False,False,False,False,False,False,True,NULL,True,NULL,False,False,'none',True,False,True,NULL,NULL,True,NULL,True,2,False,True,free',True,2,13,3.2727,2.5,11,8,21,10,54311,53560,6698,6454,23800,23654,20000,19313,3813,4139,"c(-75.1968805919, 39.9569164648)",53009,61505,173694,42427,39.9569164648,-75.1968805919,-0.40595551246146855,15
XU3Fe8I8dD3FaOmzAQXLnQ,Spread Bagelry,262 S 20th St,Philadelphia,PA,19103,3.5,579,1,"Breakfast & Brunch, Sandwiches, Food, Restaurants, Bagels","{""Friday"": ""7:0-15:0"", ""Monday"": ""7:0-15:0"", ""Sunday"": ""7:0-15:0"", ""Tuesday"": ""7:0-15:0"", ""Saturday"": ""7:0-15:0"", ""Thursday"": ""7:0-15:0"", ""Wednesday"": ""7:0-15:0""}",False,False,False,False,False,True,False,False,True,False,True,False,False,False,none',True,NULL,True,False,NULL,True,NULL,True,2,False,True,free',True,9,14,3.3704,3.2927,54,41,63,49,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,"c(-75.1744427, 39.9485847)",16174,32406,83217,17953,39.9485847,-75.1744427,-0.2438028387609647,14
xuC4UNdSvjZckNZFqOklkg,Luther ribs,4912 N 5th St,Philadelphia,PA,19120,3.5,84,1,"Restaurants, Steakhouses, Barbeque","{""Friday"": ""12:0-21:0"", ""Sunday"": ""13:0-21:0"", ""Saturday"": ""13:0-21:0"", ""Thursday"": ""12:0-21:0"", ""Wednesday"": ""12:0-18:0""}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,'none',False,False,False,NULL,NULL,True,NULL,True,2,False,True,NULL,True,0,9,3.7778,3.2,9,5,1,1,74971,74060,18072,18164,12378,12252,39021,37618,5500,6026,"c(-75.1330346, 40.0262339)",72797,47387,160591,33738,40.0262339,-75.1330346,-0.42598220739328135,3
XuO9tZt0mEJeawrrt0R52g,Pub Webb,1527 Cecil B Moore Ave,Philadelphia,PA,19121,4,60,1,"Beer, Wine & Spirits, Food, Nightlife, Restaurants, Music Venues, Sports Bars, Bars, Arts & Entertainment, American (New)","{""Friday"": ""15:0-2:0"", ""Tuesday"": ""15:0-2:0"", ""Saturday"": ""15:0-2:0"", ""Thursday"": ""15:0-2:0"", ""Wednesday"": ""15:0-2:0""}",False,False,False,NULL,NULL,False,NULL,False,True,True,True,False,False,False,full_bar',False,False,True,True,False,True,NULL,True,1,True,None,free',True,11,18,4,4.75,7,4,18,17,30733,32385,5766,5787,8265,8627,13544,14765,3158,3206,"c(-75.160534073, 39.9791353607)",35477,53885,112218,25910,39.9791353607,-75.160534073,-0.43007363701564616,12
X_VJmXGiV6NqPwCrqjwPyw,Nathan's Famous,2955 Market St,Philadelphia,PA,19104,1.5,5,1,"Hot Dogs, Restaurants",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,True,NULL,NULL,1,False,True,'no',True,0,5,0,1,0,2,1,1,54311,53560,6698,6454,23800,23654,20000,19313,3813,4139,"c(-75.182122, 39.955346)",53009,61505,173694,42427,39.955346,-75.182122,-0.29469045983787995,12
XvV9B9Y4YfVVehSVkX6Ulg,Siu Kee Duck House,111 N 10th St,Philadelphia,PA,19107,4,100,1,"Chinese, Restaurants, Barbeque","{""Friday"": ""9:0-19:0"", ""Monday"": ""9:0-19:0"", ""Sunday"": ""9:0-19:0"", ""Tuesday"": ""9:0-19:0"", ""Saturday"": ""9:0-19:0"", ""Thursday"": ""9:0-19:0"", ""Wednesday"": ""9:0-19:0""}",False,False,False,False,NULL,False,False,False,True,False,True,False,False,False,none',False,NULL,True,NULL,NULL,False,NULL,True,1,False,False,no',True,8,5,4.25,4,12,11,19,10,13696,14526,727,940,2157,2183,9297,9845,1515,1558,"c(-75.1561518, 39.9537673)",11541,10001,77559,14058,39.9537673,-75.1561518,0.103996128895187,18
xW0SIKSv4igdkz78KYLIZg,Hot Pot Cuisine,4234 Germantown Ave,Philadelphia,PA,19140,3.5,12,1,"Caribbean, Restaurants","{""Friday"": ""10:0-0:0"", ""Monday"": ""10:0-23:0"", ""Sunday"": ""12:0-22:0"", ""Tuesday"": ""10:0-23:0"", ""Saturday"": ""10:0-0:0"", ""Thursday"": ""10:0-23:0"", ""Wednesday"": ""10:0-23:0""}",False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,True,NULL,NULL,True,NULL,True,1,False,False,'free',True,0,5,3,3.5,1,2,1,1,51667,51766,11835,11194,7939,7195,25901,26490,5992,6887,"c(-75.1560202, 40.0188931)",93117,61115,209140,41335,40.0188931,-75.1560202,-0.45397550596256225,15
xWfm4AwLZr-B97fYVsIgCA,Tria Taproom,2005 Walnut St,Philadelphia,PA,19103,4.5,357,0,"Nightlife, Gastropubs, French, Beer Bar, Pubs, Bars, Restaurants, American (New), Wine Bars, Cocktail Bars","{""Friday"": ""16:0-22:0"", ""Tuesday"": ""16:0-21:0"", ""Saturday"": ""16:0-22:0"", ""Thursday"": ""16:0-21:0"", ""Wednesday"": ""16:0-21:0""}",False,False,False,False,False,True,True,False,False,False,True,False,False,False,full_bar',True,True,True,False,NULL,True,NULL,False,2,False,True,free',True,11,15,4.4063,4.6364,32,33,118,100,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,"c(-75.1740099, 39.9506754)",16174,32406,83217,17953,39.9506754,-75.1740099,-0.3467300259609963,11
XX0xyWDpFc6Diq-XVHUckg,East Coast Wings & Grill,"2539 Castor Ave, Aramingo Super Ctr",Philadelphia,PA,19134,3.5,112,1,"Chicken Wings, Bars, Fast Food, Sandwiches, American (Traditional), Nightlife, Restaurants, Burgers","{""Friday"": ""11:0-23:0"", ""Monday"": ""11:0-22:0"", ""Sunday"": ""11:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Saturday"": ""11:0-23:0"", ""Thursday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0""}",False,False,False,False,NULL,False,False,False,True,False,False,False,True,False,full_bar',False,True,False,True,NULL,True,NULL,True,2,True,True,'free',True,19,18,3.5333,3.6667,15,12,15,8,61509,62087,16459,16530,8390,7917,31840,32245,4820,5395,"c(-75.09156534, 39.99391726)",57830,33731,129188,21967,39.99391726,-75.09156534,-0.4592497967685483,3
xxL2_-oExRCwKs_Nyr0KiQ,Fadó Irish Pub,1500 Locust St,Philadelphia,PA,19102,3.5,454,1,"Pubs, Restaurants, Bars, Nightlife, Irish, Irish Pub","{""Friday"": ""11:30-1:0"", ""Monday"": ""11:30-22:0"", ""Sunday"": ""10:0-16:0"", ""Tuesday"": ""11:30-22:0"", ""Saturday"": ""10:0-2:0"", ""Thursday"": ""11:30-0:0"", ""Wednesday"": ""11:30-0:0""}",False,False,False,False,False,True,False,False,True,True,True,False,False,False,'full_bar',True,NULL,True,NULL,NULL,True,NULL,True,2,True,False,no',True,6,15,3.2,3.7308,30,26,54,35,4937,5147,116,163,826,849,3088,3249,907,886,"c(-75.1666795343, 39.9483513654)",17454,14728,109892,21802,39.9483513654,-75.1666795343,-0.2977859561992031,11
XXWxdyq2QfKF4wpdDZUcxA,Wingstop,"7644 City Line Ave, Ste F11",Philadelphia,PA,19151,2,33,1,"Restaurants, Chicken Wings","{""Friday"": ""11:0-23:0"", ""Monday"": ""11:0-23:0"", ""Sunday"": ""11:0-23:0"", ""Tuesday"": ""11:0-23:0"", ""Saturday"": ""11:0-23:0"", ""Thursday"": ""11:0-23:0"", ""Wednesday"": ""11:0-23:0""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,none',None,NULL,False,NULL,NULL,True,NULL,True,2,False,True,no',True,2,7,2.25,2.4286,8,7,4,1,33174,33343,6877,7019,4263,4261,18221,18171,3813,3892,"c(-75.2724114, 39.9776992)",25602,17172,63324,16918,39.977699200000004,-75.2724114,-0.4507511084983989,12
xYHDcds5WortjUJnfvh_wA,Chili Garden,4626 Baltimore Ave,Philadelphia,PA,19143,3.5,64,1,"Chinese, Restaurants, Szechuan, Japanese, Asian Fusion","{""Friday"": ""12:0-20:30"", ""Sunday"": ""12:0-20:30"", ""Tuesday"": ""12:0-20:30"", ""Saturday"": ""12:0-20:30"", ""Thursday"": ""12:0-20:30"", ""Wednesday"": ""12:0-20:30""}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,True,False,True,False,False,False,none',False,True,True,NULL,NULL,True,NULL,True,1,True,True,free',True,1,13,4.2778,4.2222,18,9,5,6,65247,64630,12460,13458,8751,8272,34918,33976,9118,8924,"c(-75.2162502, 39.9485252)",51855,52594,151460,35349,39.9485252,-75.2162502,-0.4111856829756315,24
XylObKandNdgPcvqdbA64w,Scanlon's Saloon,4201 Manayunk Ave,Philadelphia,PA,19128,3.5,14,1,"Chicken Wings, Event Planning & Services, Venues & Event Spaces, Bars, Pubs, Local Flavor, Restaurants, Sports Bars, American (Traditional), Nightlife, Comfort Food","{""Friday"": ""9:0-2:0"", ""Monday"": ""9:0-2:0"", ""Sunday"": ""11:0-2:0"", ""Tuesday"": ""9:0-2:0"", ""Saturday"": ""9:0-2:0"", ""Thursday"": ""9:0-2:0"", ""Wednesday"": ""9:0-2:0""}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,full_bar',False,NULL,True,NULL,NULL,True,NULL,True,1,False,True,free',True,0,8,0,2.75,0,4,1,1,38309,37644,5384,5069,3923,3492,23238,23403,5764,5680,"c(-75.2154182, 40.0263844)",20952,16635,78528,21782,40.0263844,-75.2154182,-0.45958430790938426,8
xYm4-lEjgMkQWxrQLWXVpQ,Renzi's Pizzeria,2728 Orthodox St,Philadelphia,PA,19137,3.5,39,1,"Pizza, Sandwiches, Restaurants, Italian","{""Friday"": ""10:0-0:0"", ""Monday"": ""10:0-23:0"", ""Sunday"": ""10:0-22:0"", ""Tuesday"": ""10:0-23:0"", ""Saturday"": ""10:0-0:0"", ""Thursday"": ""10:0-23:0"", ""Wednesday"": ""10:0-23:0""}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,True,False,True,False,False,False,none',False,NULL,False,NULL,NULL,True,NULL,True,2,False,True,'no',True,0,11,3.3333,3.3333,6,3,6,5,8482,8347,1831,1757,708,746,4965,4687,978,1157,"c(-75.0744267, 39.99804)",44793,24346,90376,14743,39.99804,-75.0744267,-0.46124450678574086,3
XYwx1tsEB3_G0tgS6l-0PQ,Amuse,1421 Arch St,Philadelphia,PA,19102,3.5,154,1,"Food, Nightlife, French, Restaurants, Bars","{""Friday"": ""17:0-22:0"", ""Monday"": ""17:0-22:0"", ""Tuesday"": ""17:0-22:0"", ""Saturday"": ""15:0-22:0"", ""Thursday"": ""17:0-22:0"", ""Wednesday"": ""17:0-22:0""}",False,False,False,False,False,True,False,False,False,True,True,False,False,True,full_bar',False,NULL,True,True,NULL,True,NULL,True,3,True,True,free',True,7,13,3,4,8,6,13,5,4937,5147,116,163,826,849,3088,3249,907,886,"c(-75.1640644, 39.9548246)",17454,14728,109892,21802,39.9548246,-75.1640644,-0.30552734481183114,8
xz_RcwDtr8_nHWnSj-oU-A,Saladworks,8500 Essington Ave,Philadelphia,PA,19153,2.5,31,1,"Soup, American (Traditional), American (New), Salad, Vegetarian, Restaurants, Sandwiches","{""Friday"": ""5:15-21:15"", ""Monday"": ""5:15-21:15"", ""Sunday"": ""5:15-21:15"", ""Tuesday"": ""5:15-21:15"", ""Saturday"": ""5:15-21:15"", ""Thursday"": ""5:15-21:15"", ""Wednesday"": ""5:15-21:15""}",False,False,NULL,False,False,False,NULL,False,True,NULL,False,NULL,NULL,False,none',False,NULL,False,NULL,NULL,True,NULL,True,2,False,True,free',True,0,8,2.8,1,10,2,9,1,13190,13006,1765,1745,2227,2213,7238,7036,1960,2012,"c(-75.24698, 39.87642)",29813,19041,83347,21003,39.87642,-75.24698,-0.45532282839873656,0
y03BVJQmKIVvIuM0rePobw,Jake's Pizza,201 N Broad St,Philadelphia,PA,19107,3,84,0,"Pizza, Restaurants","{""Friday"": ""10:0-0:0"", ""Monday"": ""10:0-22:0"", ""Sunday"": ""10:0-22:0"", ""Tuesday"": ""10:0-23:0"", ""Saturday"": ""10:0-0:0"", ""Thursday"": ""10:0-23:0"", ""Wednesday"": ""10:0-23:0""}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,beer_and_wine',True,NULL,True,NULL,NULL,True,NULL,True,1,False,True,'no',True,0,9,3.25,2.6,4,5,5,3,13696,14526,727,940,2157,2183,9297,9845,1515,1558,"c(-75.1625341141, 39.9562851)",11541,10001,77559,14058,39.9562851,-75.1625341141,-0.25310692107950133,8
y04yvFFUW3KdwBOJTn6BGA,McGlinchey's Bar & Grill,259 S 15th St,Philadelphia,PA,19102,3.5,192,1,"Bars, Nightlife, Dive Bars, Restaurants","{""Friday"": ""10:30-2:0"", ""Monday"": ""10:30-2:0"", ""Sunday"": ""12:0-2:0"", ""Tuesday"": ""10:30-2:0"", ""Saturday"": ""10:30-2:0"", ""Thursday"": ""10:30-2:0"", ""Wednesday"": ""10:30-2:0""}",False,False,False,False,True,False,False,False,False,False,True,False,False,False,'full_bar',False,NULL,True,True,NULL,False,NULL,True,1,False,False,free',True,2,12,3.3333,2.3333,6,3,6,9,4937,5147,116,163,826,849,3088,3249,907,886,"c(-75.1661374, 39.9477475)",17454,14728,109892,21802,39.9477475,-75.1661374,-0.2740678673593308,13
Y0Z13K5KquO0OT3TEuLmVQ,Crab House 5706,5706 Germantown Ave,Philadelphia,PA,19144,3,24,1,"Bars, Nightlife, Seafood, Restaurants, Lounges",NULL,False,False,NULL,NULL,NULL,False,NULL,False,NULL,False,NULL,NULL,False,False,'full_bar',False,NULL,NULL,NULL,NULL,False,NULL,True,2,False,True,no',False,0,3,3.8,3.3333,5,3,1,7,42556,43884,7449,7429,5794,6402,23118,23828,6195,6225,"c(-75.1753091, 40.0358783)",43456,32898,127616,35776,40.0358783,-75.1753091,-0.45829533108630166,8
y1HgVnt4K5owmYXC5yXLGg,Flambo Caribbean Restaurant,820 N Broad St,Philadelphia,PA,19130,4.5,138,1,"Trinidadian, Caribbean, Restaurants, Seafood","{""Friday"": ""11:30-20:30"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""11:30-20:30"", ""Tuesday"": ""12:0-21:0"", ""Saturday"": ""11:30-20:30"", ""Thursday"": ""11:30-20:30"", ""Wednesday"": ""11:30-20:30""}",True,True,False,False,False,True,False,False,False,False,True,False,True,False,none',False,True,True,NULL,NULL,True,NULL,True,2,True,None,free',True,10,16,4.4643,4,28,32,45,39,27410,27093,2684,2323,2292,2113,19125,19149,3309,3508,"c(-75.1606146, 39.9686973)",31373,54428,123210,29135,39.9686973,-75.1606146,-0.4083678179534472,12
y1Z9tymuBGVDZnYZoLk-2Q,Fork,306 Market St,Philadelphia,PA,19106,4,640,1,"Burgers, American (New), Restaurants, Breakfast & Brunch","{""Friday"": ""11:0-21:30"", ""Sunday"": ""11:0-20:30"", ""Saturday"": ""11:0-21:30"", ""Thursday"": ""11:0-20:30"", ""Wednesday"": ""11:0-20:30""}",False,False,False,False,False,True,False,False,False,False,True,True,False,False,'full_bar',True,True,True,True,NULL,True,NULL,False,3,True,True,free',True,64,16,3.8367,3.8367,49,49,50,31,12375,12592,763,776,761,657,8671,8853,2180,2306,"c(-75.146124, 39.9500007)",8741,6883,55346,9842,39.9500007,-75.146124,-0.35580041266067547,26
y3LlrItb8nrzMYYiqQee3g,Ashburner Inn,8400 Torresdale Ave,Philadelphia,PA,19136,4,79,1,"American (New), Caterers, Restaurants, Pizza, Event Planning & Services","{""Friday"": ""11:0-2:0"", ""Monday"": ""11:0-2:0"", ""Sunday"": ""11:0-2:0"", ""Tuesday"": ""11:0-2:0"", ""Saturday"": ""11:0-2:0"", ""Thursday"": ""11:0-2:0"", ""Wednesday"": ""11:0-2:0""}",False,False,False,False,False,False,False,False,True,False,False,False,True,False,full_bar',False,NULL,True,NULL,NULL,True,NULL,True,2,True,False,free',True,3,12,4.4615,4.625,13,8,13,17,34470,34741,6396,6305,4000,4320,19596,19809,4478,4307,"c(-75.015473, 40.040715)",39662,23767,107663,27116,40.040715,-75.015473,-0.4606666538025417,15
y44MbCvvtmg1FpkNGSWisw,Tony's Luke,8500 Essington Ave,Philadelphia,PA,19153,2.5,172,1,"Cheesesteaks, Restaurants","{""Friday"": ""5:0-22:0"", ""Monday"": ""5:0-22:0"", ""Sunday"": ""5:0-22:0"", ""Tuesday"": ""5:0-22:0"", ""Saturday"": ""5:0-22:0"", ""Thursday"": ""5:0-22:0"", ""Wednesday"": ""5:0-22:0""}",False,False,True,False,False,False,False,False,True,False,False,NULL,False,False,'none',False,False,False,NULL,NULL,True,NULL,True,2,False,False,'no',True,2,10,2.9565,2.6957,23,23,43,30,13190,13006,1765,1745,2227,2213,7238,7036,1960,2012,"c(-75.2436721818, 39.8773236045)",29813,19041,83347,21003,39.8773236045,-75.2436721818,-0.4260339574267034,0
y4VFp6qk_EFgNy9yKFlj3Q,Moustaki Authentic Gyros,161 N 21st St,Philadelphia,PA,19103,4,147,1,"Pizza, Mediterranean, Sandwiches, Breakfast & Brunch, Restaurants, Greek","{""Friday"": ""11:0-23:0"", ""Monday"": ""11:0-22:0"", ""Sunday"": ""11:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Saturday"": ""11:0-23:0"", ""Thursday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0""}",False,False,NULL,NULL,NULL,NULL,NULL,False,True,False,True,False,False,False,none',None,False,True,NULL,NULL,True,NULL,False,2,False,True,free',True,3,12,4.1458,4.0968,48,31,42,24,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,"c(-75.17403, 39.957553)",16174,32406,83217,17953,39.957553,-75.17403,-0.381131210683661,9
y5PBPekernnQkwwUuTzwSQ,Jason's Cozyday,430 W Chew Ave,Philadelphia,PA,19120,4.5,61,0,"Korean, Restaurants","{""Friday"": ""18:0-2:30"", ""Monday"": ""18:0-0:30"", ""Sunday"": ""18:0-0:30"", ""Saturday"": ""18:0-2:30"", ""Thursday"": ""18:0-1:30"", ""Wednesday"": ""18:0-1:30""}",False,False,False,False,False,False,False,False,True,False,True,False,False,False,'beer_and_wine',False,True,True,NULL,NULL,True,NULL,True,2,False,False,free',True,3,10,4.1429,4.5714,7,7,16,8,74971,74060,18072,18164,12378,12252,39021,37618,5500,6026,"c(-75.129786, 40.03773)",72797,47387,160591,33738,40.03773,-75.129786,-0.4572226595865786,13
y6BfLt9Gvrq2JsJvjkjdIQ,ZARA HALAL GRILL,1224 Franklin Mills Cir,Philadelphia,PA,19154,4.5,30,1,"Halal, Restaurants, Middle Eastern, Mediterranean","{""Friday"": ""10:0-20:0"", ""Monday"": ""11:0-19:0"", ""Sunday"": ""12:0-18:0"", ""Tuesday"": ""11:0-19:0"", ""Saturday"": ""10:0-20:0"", ""Thursday"": ""11:0-19:0"", ""Wednesday"": ""11:0-19:0""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,none',False,True,True,NULL,False,True,NULL,True,NULL,False,True,free',True,3,9,4.6471,4.1111,17,9,7,6,34253,35098,6478,6988,3311,2974,19047,19591,5417,5545,"c(-74.962529343, 40.084964279)",23451,11648,73465,26816,40.084964279,-74.962529343,-0.46391432882793815,0
y6FxggLj1xnJ0ArqV3UoVw,Andy's Chicken,2001 Memphis St,Philadelphia,PA,19125,4.5,233,1,"Chicken Wings, Restaurants, Korean, Asian Fusion","{""Friday"": ""12:0-23:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""13:0-21:0"", ""Tuesday"": ""16:0-23:0"", ""Saturday"": ""12:0-23:0"", ""Thursday"": ""16:0-23:0"", ""Wednesday"": ""16:0-23:0""}",False,False,False,NULL,False,False,False,False,True,False,True,False,False,False,none',False,False,False,True,NULL,True,NULL,False,2,True,True,no',True,2,11,4.5714,4.3571,28,14,19,12,24674,25850,3207,3652,2017,1856,17400,18232,2050,2110,"c(-75.128401, 39.9774804)",31257,23193,83624,13396,39.9774804,-75.128401,-0.43726570489315575,19
y6-J_UjNk69VNLb39c_5CA,Spirit of Philadelphia,401 S Columbus Blvd,Philadelphia,PA,19106,3,165,1,"Event Planning & Services, American (New), Venues & Event Spaces, Active Life, Boating, Boat Tours, American (Traditional), Restaurants, Tours, Hotels & Travel, Buffets, Boat Charters","{""Friday"": ""8:0-0:0"", ""Monday"": ""8:0-0:0"", ""Sunday"": ""8:0-0:0"", ""Tuesday"": ""8:0-0:0"", ""Saturday"": ""8:0-0:0"", ""Thursday"": ""8:0-0:0"", ""Wednesday"": ""8:0-0:0""}",False,False,False,False,False,True,False,False,False,False,False,False,True,False,full_bar',True,NULL,True,NULL,NULL,True,NULL,True,3,True,False,no',False,15,11,2.56,2.8462,25,13,24,9,12375,12592,763,776,761,657,8671,8853,2180,2306,"c(-75.1405771664, 39.9415984538)",8741,6883,55346,9842,39.9415984538,-75.1405771664,-0.44023166127532143,7
Y7asEgUrJc3W9vD7wxEnQg,Rhythm and Brunch,6517 Elmwood Ave,Philadelphia,PA,19142,4,116,1,"Restaurants, American (New), Breakfast & Brunch","{""Friday"": ""7:0-22:30"", ""Sunday"": ""7:0-15:30"", ""Tuesday"": ""7:0-20:30"", ""Saturday"": ""7:0-22:30"", ""Thursday"": ""7:0-20:30"", ""Wednesday"": ""7:0-20:30""}",False,True,False,NULL,False,False,NULL,False,True,False,True,False,False,False,none',False,True,NULL,NULL,NULL,True,NULL,True,2,False,True,'free',True,0,13,4.1395,4.1304,43,46,19,23,28144,29078,7118,6962,4110,4377,14621,15171,2295,2568,"c(-75.2311522532, 39.9219015059)",21343,15088,56777,13373,39.9219015059,-75.2311522532,-0.4548850815024201,20
Y7bpk83gKWgCmi7yKGTTug,Wendy's,2130 S Christopher Columbus Blvd,Philadelphia,PA,19148,1.5,27,1,"Fast Food, Restaurants, Burgers","{""Friday"": ""10:0-1:0"", ""Monday"": ""10:0-1:0"", ""Sunday"": ""10:0-1:0"", ""Tuesday"": ""10:0-1:0"", ""Saturday"": ""10:0-1:0"", ""Thursday"": ""10:0-1:0"", ""Wednesday"": ""10:0-1:0""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,'none',False,False,False,NULL,NULL,True,NULL,True,1,False,True,'no',True,1,7,1.3333,1,3,1,5,3,52594,52259,9257,9472,4110,4141,31531,31193,7696,7453,"c(-75.140839, 39.918945)",28581,14140,110165,24264,39.918945,-75.140839,-0.42520330828030345,2
Y7EalRsCafsApK5DcL_mTg,Devil's Den,1148 S 11th St,Philadelphia,PA,19147,3.5,455,1,"Nightlife, Bars, American (Traditional), Pubs, Breakfast & Brunch, Restaurants, Beer Bar","{""Friday"": ""16:0-23:0"", ""Sunday"": ""11:0-23:0"", ""Saturday"": ""11:0-23:0"", ""Thursday"": ""16:0-23:0"", ""Wednesday"": ""16:0-23:0""}",False,False,False,False,False,True,False,False,True,False,True,False,False,False,'full_bar',True,True,True,True,NULL,True,NULL,True,2,True,True,'free',True,2,17,3.8125,4.0588,16,17,36,27,39060,38472,5468,5475,2515,2236,26832,26522,4245,4239,"c(-75.1620574, 39.9358085)",30187,17884,131221,28866,39.9358085,-75.1620574,-0.3970042374967779,22
