"business_id","business_lat","business_long","business_stars","business_stars_pre_2020","review_count","review_count_pre_2020","check_in_count","check_in_count_pre_2020","attribute_count","business_park","business_happy_h","business_price","business_open","n_photo"
"TiYGVQxNQ-wkr63o0JwaEA","40.0263317","-75.0572246","5.0","4.8",45,"34",32,"30",4,1,0,"1","1","5"
"TJaImyntBu0ebKugcyj6eQ","39.954922","-75.2118705","3.5","3.6",129,"116",215,"204",13,1,0,"1","1","5"
"tJCnUtGdyPyOGt5kudLrTA","39.95703","-75.203031","3.5","3.4",22,"22",8,"8",7,0,0,"1","0",NULL
"tJH6fNXoMkgWRyN_Y76eZg","40.0731087397","-75.1946631098","3.5","3.7",21,"20",31,"31",3,1,0,"1","1",NULL
"TJhQ9wS_nuLE383nfWXnqw","40.0090963","-75.1940071","4.0","4.0",57,"57",120,"118",5,1,0,"1","1",NULL
"tjjVkpJSZj6ZnzcChezCuA","39.9539055256","-75.1563203707","3.5","3.3",7,"6",12,"8",0,0,0,NULL,"1",NULL
"tJPaPZwRqFmDSEc8VEx9hA","39.95572","-75.1819072","2.0","2.3",70,"66",311,"311",10,1,0,"1","0",NULL
"TjwWB-ET-qmO2-8bfIHMig","39.9722034535","-75.1346028596","4.0","4.0",250,"181",318,"253",15,1,1,"2","1","11"
"tJxrkonV5iuVZUNJev0jWA","39.9542676513","-75.1678994671","4.5","4.4",55,"61",77,"68",9,1,0,NULL,"0","8"
"Tk5UxXWUcBog8_oOcH_gzw","39.9524255","-75.1549356","3.5","3.7",20,"23",81,"81",4,1,0,"1","0",NULL
"Tk9KD_DDpcMeceID_VrutQ","39.9264547234","-75.1656306535","4.0",NULL,58,NULL,18,NULL,2,0,0,NULL,"1","1"
"TkaYCVuCOTjj5zAHiE5Gdw","39.9375400169","-75.178826116","4.0","4.2",41,"42",52,"52",14,1,1,"2","0","2"
"TKPAyOWcexkpVHPCdYTNmQ","39.9620061691","-75.1409495595","4.5","4.6",209,"165",318,"225",14,1,1,"2","1","21"
"tKsawuzB214VPzXb1488Ew","39.9424822","-75.1507643","4.0","4.1",36,"35",23,"23",9,1,0,"1","0",NULL
"Tkx1AiQarmw0zc50GibtTA","39.9481101","-75.1726188","3.5","3.3",265,"249",517,"497",17,1,1,"2","1","1"
"tL2ohHknr0_KsqhJkbHuxw","40.090324","-75.032656","4.0","4.1",16,"16",2,"2",6,1,0,"2","0",NULL
"tl5dthD9F3vGCww-N9kSVA","39.9539370699","-75.2028741528","3.0","3.1",257,"268",1034,"1034",12,1,0,"2","0","5"
"TLcwutJ1pVrmj_2p_OdJXA","40.0733429","-75.1584941","4.0","4.4",9,"8",5,"4",3,0,0,"1","1",NULL
"tLgw_VI8yIgiJJ9-1VcL0g","39.954974092","-75.2025566533","3.5","3.3",127,"113",242,"230",11,1,0,"2","1","1"
"-T_lkOvaK39R-Ufg6VUyxg","39.9439921","-75.1695863","4.5","4.4",308,"309",691,"691",4,1,0,"2","0","13"
"tm94_vqmMMeAv01L-7FJzQ","40.086176","-75.045126","4.5",NULL,19,NULL,3,NULL,7,1,0,NULL,"1",NULL
"TMqM947-Asyd70MPGyrBHw","39.9795187","-75.2683563","3.5","3.6",33,"25",39,"36",12,1,0,"1","1","1"
"tmr5jPAescECoAcsGlChDA","39.9015752","-75.1554563","5.0","4.8",14,"12",11,"10",7,1,0,"1","1",NULL
"tmroquufdrXXwFx1qiXNuA","40.0342467","-75.1298054","4.5","4.5",25,"24",23,"23",10,1,1,"2","1","1"
"tngXF4K4cojGHn-4PUpBLQ","39.954001","-75.157184","3.0","2.9",163,"158",555,"549",13,1,1,"2","1",NULL
"TNh8bTENXU6fuNxJYsL5-g","39.9611941991","-75.1414411553","3.5","3.6",16,"16",10,"10",9,1,0,"2","0",NULL
"TNVrRLz4CBbAVciJof2adw","39.9944495","-75.0970217","3.5",NULL,16,NULL,4,NULL,3,1,0,NULL,"1",NULL
"TnwGFR_5ntHByM1VMD9etg","39.9547220185","-75.1684962","3.0","2.9",20,"21",62,"62",9,0,0,"1","1","1"
"tOe1Pz28wXY3vUhc3uPBKQ","39.9538136","-75.1558378","3.5","3.6",49,"50",368,"368",12,1,0,"1","0","5"
"TOGQERO4hdon5DoVXHooEw","39.8760588","-75.2429838","3.0","3.0",5,"5",9,"9",2,0,0,"2","0",NULL
"toMVWIsPJmS7-LiLAf2AfA","39.9049727","-75.1588247","4.0","4.1",101,"95",333,"333",10,1,0,"2","1","11"
"TonEJAE3BIpui1qLvcmVCQ","39.9667352","-75.1401308","3.5","3.4",12,"12",12,"12",8,1,0,"1","0",NULL
"tOOVfgPDKtt-YauqIIUx4g","39.9412059","-75.1468728","4.5","4.4",32,"32",12,"12",8,0,1,NULL,"0","4"
"ToXXzuswqzq1gRq1wbFdiQ","39.9125772","-75.1763593","4.5","4.3",35,"35",154,"154",13,1,0,"1","0",NULL
"Tozj3jTcnclmQKlNViY7SA","39.9467935","-75.165297","3.5","3.7",155,"143",255,"252",13,1,1,"4","1","21"
"TozkPEh-xhts3qfVeRFeRg","39.968629","-75.176888","5.0","4.8",92,"25",50,"13",8,1,1,NULL,"1","4"
"TP9gMhBP8J2B8qJggvkZ8Q","39.9218207","-75.1467862","3.5","3.4",19,"19",40,"40",9,1,1,"2","0",NULL
"TpaWkW4eazEBNZkDeIYLYg","39.956135","-75.1755672","4.0","3.9",198,"193",238,"235",16,1,0,"2","0",NULL
"TpE22_ITBg1ubzNVHE2MHQ","39.9956107","-75.2338566","3.5","4.3",25,"8",6,"2",9,1,0,NULL,"1","12"
"TpLyNlRVcXREIw-94yOIaw","39.9451651","-75.1791734","4.5","4.3",83,"41",56,"21",3,0,0,"2","1","3"
"tpmXakPzEw-AapddjxAx_Q","39.961974","-75.1559599","5.0","4.9",17,"16",49,"49",7,1,0,"1","0","1"
"tPSA-dvionisI6hEC8J2KQ","39.9961972","-75.0901557","3.5","3.3",9,"9",8,"8",6,0,0,"1","0",NULL
"TPXPScI9kvWsO2i08skxaA","39.9769736","-75.1241144","4.0","4.2",122,"125",64,"64",11,1,0,"2","0","9"
"TQ3XTsjmefGlkhFtx1OTIQ","39.9824897835","-75.1027133333","4.0","4.2",13,"13",2,"2",3,1,0,NULL,"0",NULL
"tqBkgu2wyCjYBWuTQoy2aw","39.9349405","-75.1636927","3.0","3.4",34,"11",6,"3",2,0,0,NULL,"1",NULL
"TqCOt7qlUjH-0EGBs258RQ","39.9330013","-75.1774748","5.0","4.9",17,"17",15,"15",8,1,0,"1","0",NULL
"TQeMOhco0FL9zHrmJHiPAg","39.9554462999","-75.1817797164","4.0","4.0",53,"51",118,"111",10,1,0,"2","1","4"
"TQGYBIz8LEZPZCnhkCuisA","39.93888","-75.1524835","3.0","3.2",19,"19",5,"5",9,1,0,"2","0",NULL
"tQKqrLs16Xi-lFrd3_CBAQ","39.949028","-75.164482","2.5","2.6",13,"14",NULL,NULL,5,1,1,"3","0",NULL
"TQloD2_k3J67Q1J_picgfw","39.9771998493","-75.1184864286","2.5","2.6",43,"35",271,"266",6,1,0,"1","1",NULL
"_tQq9qfIkZOOwzySEZZNxg","39.9552453374","-75.1565693933","4.0","4.3",72,"64",135,"132",12,1,0,"1","1","2"
"tqUQHX7gsWK2d2rsUuUUMw","39.9529405","-75.1869058","4.0","4.2",85,"82",243,"243",5,1,0,"2","0","2"
"tqY2t5a5E6YQKfW4jL8Vfg","40.044244","-75.087193","3.0","3.0",5,"1",13,"9",2,0,0,NULL,"1","1"
"tQYOAfl33tmP4oWpfyRr6g","39.9358187","-75.1686973","3.5","3.3",56,"52",23,"22",9,1,0,"2","0",NULL
"TR7sgyAkhkngk-GLjQuavg","40.1243775714","-75.0146394361","3.5","3.9",14,"10",18,"7",12,1,0,NULL,"1","13"
"trH0bWrq9kwLoLHbvlPKmw","39.9505739884","-75.1697461","5.0",NULL,21,NULL,3,NULL,10,1,0,NULL,"1","3"
"TrjdAJMdOVaSZcVxpM7qxw","39.949104","-75.154315","3.5","3.5",52,"53",200,"200",8,1,1,"2","0",NULL
"TrkN92GvXWtsKvxu4l7leA","40.0872574","-74.9617526","2.0","2.1",24,"24",36,"36",10,0,0,"2","0","2"
"trwHwsXOVV-ZmF-MtP98BA","39.949579","-75.1553831","4.0","4.2",807,"767",1473,"1424",16,1,0,"2","1","37"
"TRwPE6wsoAL6_fRaFdB4FA","39.948182","-75.1431548","4.0","4.1",453,"433",1147,"1116",16,1,1,"2","1","8"
"tS6sIazfKc77jbEi2w0zgQ","39.926084","-75.1682071","4.5","4.7",28,"22",29,"19",4,1,0,NULL,"1","4"
"TS7arPiiUIf-TH76J_FtEQ","40.0586045","-75.078476","3.5","3.8",23,"21",10,"9",6,0,0,"1","1",NULL
"tS-H8ddiBHAHQdSFt2eMjg","39.9375671","-75.1500601","2.0","2.2",14,"14",23,"23",6,1,0,"1","0",NULL
"t-siznLJ3Mj6Ols8SAWz-Q","39.9198426","-75.1706107","4.5","4.3",6,"6",1,"1",4,0,0,"1","0",NULL
"tsMaxWXXA0zcf0D3Iil0BQ","39.9594605","-75.1949603","3.0","3.2",17,"17",2,"2",10,1,0,"1","0","2"
"TspDezwYjRIlEPygYlDZeg","39.9491834","-75.1647772","3.5","3.5",6,"6",NULL,NULL,0,0,0,"3","0",NULL
"tsqyVhSaI72JTNpy4u7QGg","40.036477","-75.1744883","2.5","2.6",23,"23",37,"37",6,1,0,"1","1",NULL
"_tt4nysrN8JpzLLVXL-z5A","39.9412513696","-75.1526180588","4.0","4.1",595,"598",876,"873",13,1,1,"2","0","2"
"Tt5B90zXup6DdmN73x5opg","40.0889336074","-74.9646761785","1.5","1.3",21,"18",28,"21",9,0,0,"1","1","2"
"tt_n0ZJ-rd-yftr_5RQLhg","39.9787426","-75.1153371","4.5","4.5",11,"8",4,"2",6,0,0,"1","1",NULL
"TttFjRQ-8Iz8by4hsD7iOQ","39.940221217","-75.1557966694","4.5","4.7",49,"43",5,"5",6,0,0,"3","1","2"
"tTzXJ9oXZCCL3Wip6dEoTQ","39.9618991","-75.2384373","4.0","4.0",13,"12",16,"15",5,0,0,"1","1","1"
"tuA0E2YPAaKBRZL7rhsU-g","39.9526538768","-75.1715600118","4.0",NULL,7,NULL,1,NULL,2,0,0,NULL,"1",NULL
"tuBPp6lhttLhCPZ8zHh-og","39.952108","-75.170477","3.5","3.5",39,"39",67,"67",8,1,0,"1","0","1"
"TUCm1lCkh-usRYRl3U0S8w","39.9239698","-75.2361713","3.5","3.4",74,"63",36,"34",9,1,0,"2","1","7"
"tUcZMaE2XPp6qJK5dbZlpg","39.9215917","-75.1767682","5.0",NULL,20,NULL,2,NULL,5,0,0,NULL,"1","3"
"TuLKUXkCvPYCbmJRzzh7Aw","39.94093","-75.14743","4.5","4.5",36,"36",21,"21",5,0,0,NULL,"0","1"
"TunmRrfZb7bt53T6HJi4UQ","39.9463986271","-75.157800703","4.5","4.2",938,"646",782,"666",19,1,1,"2","1","132"
"TUtOrI_GnVwSuHHTTEN8MA","39.9272228","-75.1663261","4.0","3.9",301,"310",850,"850",10,1,0,"2","0","12"
"TuVXt0MykhC23GTWX-32ug","39.950951","-75.19738","4.5","4.7",41,"41",86,"85",7,1,0,"1","1",NULL
"tVDGkK9AVU0ad-24Phrahg","39.941086","-75.1474328","3.0","3.2",53,"54",43,"43",4,1,0,"2","0","1"
"TVe1FyolMt9xjBtY7oMTOQ","39.9529913","-75.1922872","4.5","4.3",11,"3",14,"3",7,0,0,NULL,"1",NULL
"tVo28-PBAuXb5BPS4NBGag","39.9509979678","-75.1934281799","4.0","4.0",93,"97",185,"185",8,1,0,"1","0",NULL
"TVoTCkZukwXQx8n8kARIMA","40.034118","-75.0463868","2.0","2.6",8,"5",10,"9",3,0,0,NULL,"1",NULL
"tVrv3if79QDhZXKX-rJpqA","39.9374369","-75.1665332","2.5","2.5",33,"35",26,"26",6,0,0,"1","0","2"
"tVxL-Ygzwp8NMuxwvNmWRA","40.0123759","-75.1124633","4.0","3.8",17,"10",4,"4",5,0,0,NULL,"1","1"
"-TW-0EqgnzUNHzV9VPSLoQ","40.0796573592","-75.0272364667","4.0",NULL,15,NULL,6,NULL,3,1,0,NULL,"1",NULL
"T-W7Zn6hd3ChwseyccgZDg","39.948253075","-75.1726286252","3.5","3.4",25,"25",70,"70",12,1,1,"2","0","6"
"TwKeUEsAjJz-pTHTg14agw","39.9460707","-75.1837898","4.0","4.0",35,"30",50,"49",7,1,1,"1","1","4"
"TwnzM8mJn_nT2PJf1x-9kQ","39.960346","-75.159706","4.0","4.2",1189,"1082",2217,"2099",15,1,0,"2","1","45"
"tw_PmFjjCyg0t8Ek_kQz0Q","39.9434251","-75.2104913","4.5","4.4",58,"51",81,"74",6,1,0,"1","1","9"
"twuI1VB2L8_2MrhpswM4Kw","39.9671836","-75.1764148","3.0","3.0",91,"84",66,"64",10,1,0,"1","1",NULL
"TxJ_LSVVkRqSrIJYlY9P-Q","39.9832925286","-75.243818","1.5","1.6",9,"5",5,"5",5,0,0,"1","1","5"
"TxYxXvC5RcRRCYR6rbJgEQ","39.9687798","-75.1781543","4.0","3.9",7,"7",1,"1",3,1,0,"2","0",NULL
"tyDEseGSr6NIsk7S63uMqA","39.9489189","-75.1599845","4.0","4.1",101,"105",177,"177",10,1,0,"3","0","4"
"tyFuhfn1BDGHWpmwpkwBAQ","40.077368","-75.023674","5.0","4.8",9,"8",301,"298",4,1,0,"1","1",NULL
"TyhguONKc8i6M7wP09nTbA","39.9483933","-75.2215836","4.5","4.6",150,"136",263,"231",12,1,0,"2","1","1"
"tYn8hGpZiRgJ8cP2FcI_YQ","39.9557454576","-75.1698437","4.0","3.9",497,"477",1326,"1280",20,1,1,"2","1","10"
"TywTBjUpo4J3TXvBtxG1MA","39.9998548","-75.2089107","2.5","2.3",38,"32",16,"15",7,1,0,"1","1",NULL
"TYylLv7GZ46PIiuum_G0gA","40.07955","-75.173096","2.0","2.0",11,"9",2,"2",7,0,0,"2","1",NULL
"TyYpzJzeKWtyMdPFtPRUEg","40.0215353","-75.1222247","2.0","2.1",18,"17",5,"5",6,0,0,"2","1",NULL
"Tz10h4z2J6j2V9gD2fgGKA","40.132395","-75.0108678","3.5","3.5",42,"32",35,"34",10,1,1,"2","1","2"
"Tz41bpzdjOLy7JwA4axqpw","40.0510698311","-75.015319302","3.5","2.9",10,"9",8,"8",5,1,0,"1","1",NULL
"tz5rytGzU6DsZpHUxTRhUw","39.9417193","-75.1492966","3.5","3.7",108,"91",194,"166",14,1,1,"2","1","4"
"tzcryXhKROS0PTXopJc6kg","39.9538379","-75.1781589","4.5","4.5",9,"11",17,"17",4,1,0,"2","0",NULL
"tzJE88QY8OHxiU4GxOSNrg","40.0493905","-75.0123935","2.5","2.9",6,"7",4,"4",9,0,0,"1","0","1"
"TZ_pTn6SeZwRcnx6v3bREQ","40.026369","-75.2251847","4.5","4.6",53,"11",49,"15",8,1,0,"1","1","4"
"tZTIQ_8QzFZYrMn5u_M0Fg","39.948674","-75.145814","3.5","3.4",91,"80",22,"22",10,1,1,"3","0","1"
"tzWFFdbwFxmEvO2TAzTwHw","39.9484526","-75.153222","3.0","3.1",18,"16",19,"19",6,0,0,"1","0",NULL
"U06K56fiCWYTtktwQkZ9TA","39.951242","-75.15668","1.5","1.4",28,"28",47,"47",3,0,0,"1","0",NULL
"u07nfOfotr2ocrIs2nsKDQ","39.949705","-75.143915","2.5","2.6",12,"12",NULL,NULL,3,0,0,"1","0","1"
"U09S6VSTWCKteCDa72Td7Q","40.103147","-75.0102491","4.5","4.4",22,"20",118,"118",17,1,0,"2","0","1"
"u0Bt7uvvj7LAjAdiMtrhug","39.9706068","-75.1365465","4.5",NULL,162,NULL,106,NULL,12,1,0,"3","1","19"
"u0NAXvm0bzES97r9IdF4Qg","39.9477815","-75.162146","3.5","3.7",36,"38",2,"2",6,1,1,"2","0",NULL
"U0voDyTp7mD1poGc1lTcCw","39.9589789749","-75.2412560129","2.0","2.4",28,"26",9,"7",5,0,0,"2","1",NULL
"u1U6SCaE_B9cvoY0qQkkpw","39.9540272","-75.1573997","4.0",NULL,6,NULL,4,"2",8,0,1,NULL,"0","7"
"U_2SVhHWL3yp5SnV3yD6Hw","39.9496538","-75.1448315","4.0","4.1",10,"10",NULL,NULL,2,0,0,"2","0",NULL
"U2y7fsqDgxAXskoJNVxbwg","39.9499567","-75.1449039","4.0","4.2",358,"357",816,"811",5,1,0,"1","0","15"
"U30ggGzFpXvc2NZYwOW3qg","39.9486639126","-75.2158315415","4.5","4.7",458,"407",662,"655",13,1,0,"1","1","7"
"u3aN2A8Lo9odMCYjaphjLA","39.967234393","-75.1753211612","4.5","4.3",217,"189",132,"115",12,1,0,"3","1","7"
"U3Bqo_gZ0sIHMqil2fUlUw","39.9517584","-75.1737245","4.0","3.9",211,"205",501,"496",8,1,0,"1","0","2"
"u3Krpt7IdsJ26jj83uwNBQ","39.9705409","-75.1577989","4.0","4.9",19,"7",5,"5",9,1,0,"1","1","10"
"U3L1vOwZwrqTyBDPxiyIJQ","40.0250895","-75.2221742","4.0","3.9",72,"74",47,"47",8,1,0,"2","0",NULL
"u48EHQFGHF5FwDTqAFXVwQ","39.9892175","-75.127014","3.0","3.1",25,"22",9,"7",7,1,0,"1","1",NULL
"u4yZ_V4JA96c5xqJCJbegA","39.948595","-75.165898","3.5","3.3",32,"31",49,"49",9,1,1,"2","0","1"
"U50T86i8wyNWGWxsP7GIRw","40.074768681","-75.1579621104","1.5","1.7",86,"80",176,"169",14,1,1,"2","1",NULL
"u5dDEh6EO7PyTzOSwJV92A","39.9430630757","-75.1756434935","3.0","3.0",15,"16",34,"34",4,0,0,"1","0",NULL
"u5RCQuZa_-deZvcWnioecw","39.9488858","-75.159144","1.5","1.6",44,"47",138,"138",7,1,0,"1","0",NULL
"U5_T9hDfdYFWS8ahj_1Dvw","39.9517524","-75.1698373","3.5","3.4",133,"116",153,"147",14,1,0,"1","1","10"
"U5Xuk0e2GZ4TSV_km6__ig","39.9526669","-75.2177652","3.5","3.1",31,"28",51,"51",8,0,0,"1","1","2"
"u5_y_iOUMjbvqSwWXIx-5A","39.9494022","-75.1424185","4.0","3.8",140,"133",135,"128",14,1,0,"3","1","7"
"U6D2ZyFsZw15-3RtMalq8Q","39.9504830986","-75.1457890123","4.0","4.3",7,"6",26,"26",10,1,0,"2","0","1"
"U6Fq-uk9TM5OeiHzg7t6AA","39.9497563","-75.1480623","4.5","4.5",21,"21",14,"14",0,0,0,NULL,"0","2"
"u6r5eXG_-Bod_aXVprI09Q","39.9538635","-75.2027651","2.5","2.6",54,"54",23,"23",9,1,0,"2","0",NULL
"U71g2hUbA9uOY41kWRLt7w","39.9909132","-75.1548003","3.5","3.4",10,"10",12,"12",3,0,0,"1","1",NULL
"u7_3L1NBWgxhBM_B-cmmnA","39.960888","-75.171213","4.0","3.9",651,"552",1136,"1096",16,1,0,"2","1","25"
"u7cZUEGK6iJP2gvI22xY2A","39.9803676","-75.1230344","4.0","4.1",675,"703",1630,"1605",15,1,1,"2","1","7"
"U7HYUH8SqZO6OQMNKCr5kQ","39.9393052955","-75.1801168178","4.5","4.7",84,"7",40,"2",11,1,1,NULL,"1","12"
"u7t-oHdbEUotwSV9bDmEWg","39.941913","-75.152519","4.5","4.9",18,"15",8,"4",2,0,0,NULL,"0","1"
"U7XK2Ki-PGx87IgXxH55IQ","39.9407814","-75.1796694","3.0","3.2",84,"86",62,"62",12,1,0,"2","0","5"
"u858IdTVc8Np_JHXS8JImQ","39.9572771","-75.1914230169","2.0","1.9",23,"19",38,"24",6,0,0,"1","1","3"
"U890G5oU74Dz5dOWZUL3OA","39.9510946","-75.1765402","4.0","3.8",32,"30",21,"21",5,0,1,NULL,"0","4"
"U8rN2Euy3kLW5HkKfzfveg","39.9520539","-75.171739","2.5","2.4",8,"7",28,"28",1,0,0,"1","0",NULL
"u-8sFq05DQ6PYCR5HiKZ2w","39.9553365","-75.1946097","3.0","3.0",159,"137",417,"406",14,1,0,"1","1","2"
"U9BNibUtLnp8v9jBMPvLhA","39.87273","-75.252014","2.5","2.8",9,"8",15,"11",1,0,0,NULL,"1",NULL
"U9IinzLvwvNzlg0SqJ-fHg","40.0343689","-75.2164426","3.0","2.9",7,"7",15,"15",2,0,0,"1","0",NULL
"u9XTeDl_If4U5Eixl6ys7g","39.9639423223","-75.1405212045","4.0","4.1",156,"140",368,"363",8,1,0,"2","1",NULL
"u9ZKz1sVVkLr0qTjj3B1mQ","39.9497563","-75.1480623","4.0","3.7",49,"38",71,"44",9,1,0,NULL,"1",NULL
"UaDnEIiRNCyLvrQWE4g0sg","39.9385948","-75.1526455","4.5","4.4",145,"117",147,"122",10,1,0,"2","1","2"
"UaJEbU86wjE-5cUfpTTEEg","40.0368847","-75.0884941","3.5","3.4",5,"5",1,"1",5,0,0,"1","1",NULL
"uAJ_rq4ZQUgERalFBO_zlQ","40.078537","-75.032031","3.0","3.0",129,"109",288,"267",14,1,1,"2","1","6"
"UaovDcnP0QzsmGf6vXvg9w","39.948818","-75.1456539","3.0","2.8",20,"18",21,"21",10,1,1,"3","0","1"
"uAZllapXsT1LIYBWdBBuIg","39.949013","-75.147931","3.0","3.2",6,"6",10,"10",6,0,0,"2","0",NULL
"uB12vX5p9T8z0g2Eq3bBBQ","39.9501204","-75.2124323","4.0","3.9",272,"281",198,"198",8,1,0,"4","0","20"
"Ub_6YsWqb90lfT6k1kRbwA","40.0033420766","-75.2219259822","4.0",NULL,12,NULL,9,NULL,2,0,0,NULL,"1","3"
"ubdngRXDh4NwrVvUnpMZqA","39.953389","-75.173435","2.5","2.5",6,"6",5,"5",1,0,0,"3","0",NULL
"uBDXcXlLR9IuRV1N2m0SPQ","39.9536619","-75.1754204","4.0","4.3",150,"105",114,"100",14,1,0,"2","1","12"
"ubeDltaADmtgyxkrObkOfw","39.9485503","-75.144734","3.0","3.2",18,"18",NULL,NULL,6,1,0,"2","0",NULL
"U_bggtYOkK-teWol46LHrw","39.9747601","-75.2491767","4.5","4.4",33,"34",40,"40",10,1,0,"1","0",NULL
"UBj0aJ6FfMR4tdvRbQ3KSA","39.954342","-75.202337","1.5","1.9",89,"73",316,"303",15,1,0,"1","1","1"
"uCBEcUgXHrKH72fB8TwKAg","39.9489252671","-75.151354596","4.0","3.9",26,"25",124,"90",4,0,0,"1","1","2"
"UCmTG_e7I2a5dY_3qI6Jbg","39.948588","-75.1658929","4.0","4.1",25,"22",73,"71",6,1,0,"1","1","6"
"UCxfP4Lu3SxSh6U2fE8qcg","39.9716784","-75.1269349","3.0","3.2",26,"26",17,"17",8,0,0,"1","1",NULL
"UdcLHHBRIxtelgbKBnhitA","40.0794684018","-75.0253902955","3.5","3.5",352,"303",720,"684",14,1,0,"1","1","3"
"UDD4X5TLUMARishbXUQA2w","39.9011799","-75.1719716","3.0","2.9",46,"42",164,"163",10,1,0,"3","1",NULL
"udg8hY-1iGS9aQmEDLGR1Q","39.927412","-75.231476","2.0","1.8",8,"8",8,"8",4,0,0,"1","1",NULL
"UdHM_g-JbjxQvGaHKykKeA","39.9211723","-75.1583961","4.5","4.8",22,"17",46,"40",9,1,0,"1","1",NULL
"uD_nMWd5b5d7gW1srYH6Jg","39.9612429","-75.2248632","4.0","3.7",36,"31",50,"49",6,0,0,"2","1",NULL
"udsU77Rh2wAN7tEOmIUY7w","40.0256599048","-75.2235197648","4.0","3.9",25,"20",19,"19",10,1,0,"2","0","1"
"UDZYeNX7IJeKrYJjagK4_g","39.9413769","-75.1485359","4.0","4.0",55,"55",294,"294",12,1,0,"1","0","1"
"Udzz7HMuk1GSLjeRAD109g","40.0339538","-75.0281926","3.0","3.2",20,"16",3,"1",2,0,0,NULL,"1",NULL
"ue3FLSX9zINnCInCw-ilEQ","39.9268645","-75.1542417","5.0","5.0",6,"4",5,"4",2,0,0,NULL,"1","1"
"uE40984_YDgVvPeRpFcCaQ","39.9524388","-75.1873387","4.0","4.0",286,"264",399,"399",9,1,1,"2","0","13"
"Ue4AxfCmx6RgFxsr2AqjJA","39.988268","-75.1561849","3.0","3.5",21,"22",48,"47",12,0,0,"2","1","5"
"ueAkLzWFFTzQkq3jzyBlnA","39.9553922","-75.1546977","4.0","4.0",708,"658",1939,"1851",11,1,0,"2","1","7"
"UEGZ1nHUVb2ltGtd7C7X9w","40.0873884142","-75.0399255753","4.5","4.5",12,"10",30,"28",7,0,0,"1","1",NULL
"UEh4Jqc29tHs1TEgX9UTxA","39.953194","-75.159407","3.5","2.9",27,"8",14,"5",4,0,0,NULL,"1",NULL
"uF2HWZ3tTq91ZYdpwTWEzw","40.0546098","-75.1939698","4.0","3.9",172,"147",38,"35",14,1,0,"2","1","1"
"UF436Ju_UY0zuE5RNtYW5g","39.9781292824","-75.1195161045","2.0","1.9",15,"15",7,"7",5,0,0,"1","0","1"
"uf4gH2bLBox8bCHw30kJxQ","39.9523066495","-75.1719804481","4.5",NULL,138,NULL,63,NULL,8,1,0,NULL,"1","7"
"uflDYdHGrCawgr1JSQ7Ypw","39.9554088","-75.1690352","3.5","3.7",40,"41",407,"407",7,1,0,"1","0","1"
"UfNta35H6m-z2xN9XFI77g","40.0372006","-75.0421226","4.5","4.5",266,"242",352,"345",13,1,0,"2","1","8"
"ug46LQ5eq0uF6NE3adHhyw","39.9779969","-75.1592852","3.5","3.7",39,"38",75,"75",12,1,0,"1","0",NULL
"UG5PDzdKA2n3jd854QJpiQ","40.0442199194","-75.2320256442","3.0","3.0",87,"81",40,"39",7,1,0,"1","1",NULL
"-UgmhgFa6biagbAXEPpNhA","39.955447","-75.154839","2.5","2.5",22,"22",11,"11",6,1,0,"2","0",NULL
"Ugoyu-TIppruxRTkbej3lA","40.0286051611","-75.2275279909","2.5","2.5",34,"32",43,"43",8,1,0,"2","0","1"
"ugSVRAKO6mxvsrElFg8USw","39.926402","-75.1575374","4.5","4.7",73,"55",66,"55",10,1,0,"1","1","2"
"UGZZVg5iOT-Q9PfoST38oQ","40.0300222","-75.1321794","3.5","3.4",8,"9",1,"1",2,0,0,NULL,"1",NULL
"uH2p7qPdU4wUHyP2vxVNZg","39.99406085","-75.0949740366","3.0","2.4",11,"7",7,"7",8,0,0,"1","1","3"
"uHhnnzDTPgjBX-THV_cCAw","40.0089296","-75.1939793","2.5","2.3",236,"246",246,"246",12,0,1,"2","0",NULL
"UhIdCsdiWS4K0EkbvVdlAw","40.0474259","-75.1507643","1.5","2.1",24,"14",6,"6",7,0,0,"1","1",NULL
"UhqHf5V3_jJ1TNu_PSMcKg","40.0517233","-75.1565104","4.0","4.6",32,"14",10,"6",6,1,0,NULL,"1","2"
"UHsSmMt8fGRaewOpJ7OsOg","40.085969","-75.0463651","4.0","3.8",6,"6",1,"1",5,1,0,"3","0","1"
"UhSVDwQFW6mKmaEA5OTU7A","39.950303","-75.166856","4.0","3.9",128,"121",152,"152",8,1,0,"2","0","2"
"uHtdM9fh6h4F0Ly3X3ez0Q","39.9490799981","-75.1599725336","4.0","4.1",183,"146",202,"166",15,1,1,"2","1","23"
"Ui5VPcIQzUvYhJ_NuTgukg","39.9382715655","-75.2156104577","1.5","1.9",22,"15",77,"74",5,1,0,"1","1","1"
"uI8-q_D1pADZy8g1R1UP6Q","40.0625592","-75.0850316","3.0","3.4",12,"7",19,"16",7,0,0,"1","1","3"
"UiEv2cjyNN3igsE5kv0wCA","39.9739016","-75.1348818","4.0","4.1",33,"27",63,"49",10,1,0,"2","1","2"
"uIFRFef7l43YxA8G3dU6Tg","39.955259","-75.156314","4.5","4.3",125,"98",346,"286",3,1,0,"1","1","9"
"uIlFxzyoJy7ud9j12aK7MA","40.0074349","-75.2124437","4.5","4.5",117,"83",84,"55",15,1,1,"2","1","7"
